"約定日時","取引区分","受渡日","約定番号","銘柄名","銘柄コード","限月","コールプット区分","権利行使価格","権利行使価格通貨","カバードワラント商品種別","売買区分","通貨","市場","口座","信用区分","約定数量","約定単価","コンバージョンレート","手数料","手数料消費税","建単価","新規手数料","新規手数料消費税","管理費","名義書換料","金利","貸株料","品貸料","前日分値洗","経過利子（円貨）","経過利子（外貨）","経過日数（外債）","所得税（外債）","地方税（外債）","金利・価格調整額（CFD）","配当金調整額（CFD）","売建単価（くりっく365）","買建単価（くりっく365）","円貨スワップ損益","外貨スワップ損益","約定金額（円貨）","約定金額（外貨）","決済金額（円貨）","決済金額（外貨）","実現損益","受渡金額（円貨）","備考"
"2021/06/04 04:05:12","CFD振替入金（証券口座より）","2021/06/04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1320000",""
"2021/06/04 04:05:31","CFD新規","2021/06/03","0001","Facebook","","","","","","","買","","","","","10","326.22","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2021/06/04 04:05:56","CFD新規","2021/06/03","0002","Alphabet（旧Google）","","","","","","","買","","","","","2","2346.23","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2021/06/04 04:09:10","CFD新規","2021/06/03","0003","Facebook","","","","","","","買","","","","","10","326.18","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2021/06/04 04:20:54","CFD新規","2021/06/03","0004","Facebook","","","","","","","買","","","","","5","326.4","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2021/06/04 04:22:29","CFD新規","2021/06/03","0005","米国NQ100","","","","","","","売","","","","","1","13543.6","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2021/06/04 04:35:21","CFD新規","2021/06/03","0006","マイクロソフト","","","","","","","買","","","","","10","245.62","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2021/06/04 04:37:14","CFD新規","2021/06/03","0007","Facebook","","","","","","","買","","","","","5","326.98","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2021/06/04 23:19:30","CFD新規","2021/06/04","0008","マイクロソフト","","","","","","","買","","","","","2","250.42","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2021/06/04 23:19:48","CFD新規","2021/06/04","0009","マイクロソフト","","","","","","","買","","","","","8","250.39","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2021/06/05 00:46:34","CFD決済","2021/06/04","0010","Alphabet（旧Google）","","","","","","","売","","","","","2","2391.81","109.740","0","0","2346.23","0","0","","","","","","","","","","","","-43","0","","","","","","","10003","91.16","9960","9960",""
"2021/06/05 00:46:39","CFD決済","2021/06/04","0011","Facebook","","","","","","","売","","","","","10","331.28","109.740","0","0","326.22","0","0","","","","","","","","","","","","-30","0","","","","","","","5552","50.60","5522","5522",""
"2021/06/05 00:46:39","CFD決済","2021/06/04","0012","Facebook","","","","","","","売","","","","","10","331.28","109.740","0","0","326.18","0","0","","","","","","","","","","","","-30","0","","","","","","","5596","51.00","5566","5566",""
"2021/06/05 00:46:39","CFD決済","2021/06/04","0013","Facebook","","","","","","","売","","","","","5","331.28","109.740","0","0","326.4","0","0","","","","","","","","","","","","-15","0","","","","","","","2677","24.40","2662","2662",""
"2021/06/05 00:46:39","CFD決済","2021/06/04","0014","Facebook","","","","","","","売","","","","","5","331.28","109.740","0","0","326.98","0","0","","","","","","","","","","","","-15","0","","","","","","","2359","21.50","2344","2344",""
"2021/06/05 00:46:43","CFD決済","2021/06/04","0015","米国NQ100","","","","","","","買","","","","","1","13759.8","109.740","0","0","13543.6","0","0","","","","","","","","","","","","0","0","","","","","","","-23725","-216.20","-23725","-23725",""
"2021/06/05 00:46:48","CFD決済","2021/06/04","0018","マイクロソフト","","","","","","","売","","","","","8","251.18","109.740","0","0","250.39","0","0","","","","","","","","","","","","0","0","","","","","","","693","6.32","693","693",""
"2021/06/05 00:46:48","CFD決済","2021/06/04","0016","マイクロソフト","","","","","","","売","","","","","10","251.18","109.740","0","0","245.62","0","0","","","","","","","","","","","","-22","0","","","","","","","6101","55.60","6079","6079",""
"2021/06/05 00:46:48","CFD決済","2021/06/04","0017","マイクロソフト","","","","","","","売","","","","","2","251.18","109.740","0","0","250.42","0","0","","","","","","","","","","","","0","0","","","","","","","166","1.52","166","166",""
"2021/06/05 01:50:53","CFD新規","2021/06/04","0019","インドNIF","","","","","","","買","","","","","1","15786.8","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2021/06/05 01:55:01","CFD新規","2021/06/04","0020","Facebook","","","","","","","買","","","","","30","331.14","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2021/06/07 23:27:45","CFD新規","2021/06/07","0021","マイクロソフト","","","","","","","買","","","","","30","252.49","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2021/06/08 01:11:01","CFD新規","2021/06/07","0022","米国リート・不動産株ETF","","","","","","","買","","","","","50","104.14","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2021/06/10 02:25:37","CFD新規","2021/06/09","0023","Alphabet（旧Google）","","","","","","","買","","","","","4","2413.28","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2021/06/17 22:43:45","CFD新規","2021/06/17","0041","Facebook","","","","","","","買","","","","","10","331.97","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2021/06/18 00:16:35","CFD決済","2021/06/17","0042","Facebook","","","","","","","売","","","","","10","336.59","110.480","0","0","331.97","0","0","","","","","","","","","","","","0","0","","","","","","","5104","46.20","5104","5104",""
"2021/06/21 22:33:34","CFD決済","2021/06/21","0061","米国リート・不動産株ETF","","","","","","","売","","","","","50","101.44","110.130","0","0","104.14","0","0","","","","","","","","","","","","-658","2582","","","","","","","-14867","-135.00","-12943","-12943",""
"2021/06/21 22:33:51","CFD新規","2021/06/21","0062","Facebook","","","","","","","買","","","","","10","329.76","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2021/06/23 04:27:23","CFD決済","2021/06/22","0063","Facebook","","","","","","","売","","","","","10","338.31","110.620","0","0","329.76","0","0","","","","","","","","","","","","-30","0","","","","","","","9458","85.50","9428","9428",""
"2021/06/29 02:31:17","CFD新規","2021/06/28","0081","マイクロソフト","","","","","","","買","","","","","10","268.19","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2021/06/30 00:33:26","CFD新規","2021/06/29","0082","Alphabet（旧Google）","","","","","","","買","","","","","1","2438.46","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2021/07/06 23:39:37","CFD決済","2021/07/06","0101","マイクロソフト","","","","","","","売","","","","","10","278.19","110.710","0","0","268.19","0","0","","","","","","","","","","","","-204","0","","","","","","","11071","100.00","10867","10867",""
"2021/07/12 23:51:06","CFD決済","2021/07/12","0121","インドNIF","","","","","","","売","","","","","1","15776.5","110.200","0","0","15786.8","0","0","","","","","","","","","","","","-568","0","","","","","","","-113","-1.03","-681","-681",""
"2021/07/14 00:34:17","CFD決済","2021/07/13","0122","Alphabet（旧Google）","","","","","","","売","","","","","1","2555.19","110.500","0","0","2438.46","0","0","","","","","","","","","","","","-321","0","","","","","","","12898","116.73","12577","12577",""
"2021/07/14 00:35:35","CFD決済","2021/07/13","0123","マイクロソフト","","","","","","","売","","","","","10","282.43","110.500","0","0","252.49","0","0","","","","","","","","","","","","-885","0","","","","","","","33083","299.40","32198","32198",""
"2021/07/20 03:01:57","CFD決済","2021/07/19","0141","Facebook","","","","","","","売","","","","","10","336.01","109.460","0","0","331.14","0","0","","","","","","","","","","","","-1416","0","","","","","","","5330","48.70","3914","3914",""
"2021/07/23 11:48:54","CFD新規","2021/07/23","0142","米国VI","","","","","","","買","","","","","10","20.27","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2021/07/23 22:30:43","CFD新規","2021/07/23","0143","Alphabet（旧Google）","","","","","","","買","","","","","2","2606.3","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2021/07/24 01:04:57","CFD決済","2021/07/23","0144","Alphabet（旧Google）","","","","","","","売","","","","","2","2632.85","110.510","0","0","2606.3","0","0","","","","","","","","","","","","0","0","","","","","","","5868","53.10","5868","5868",""
"2021/07/24 02:44:37","CFD決済","2021/07/23","0145","米国VI","","","","","","","売","","","","","10","20.39","110.510","0","0","20.27","0","0","","","","","","","","","","","","0","0","","","","","","","1326","12.00","1326","1326",""
"2021/07/30 07:04:57","CFD新規","2021/07/30","0161","米国VI","","","","","","","買","","","","","100","20.12","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2021/07/30 07:26:07","CFD新規","2021/07/30","0162","米国NQ100","","","","","","","買","","","","","1","14929.2","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2021/07/30 07:27:41","CFD振替入金（証券口座より）","2021/07/30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","530000",""
"2021/07/30 07:41:26","CFD新規","2021/07/30","0163","米国NQ100","","","","","","","買","","","","","1","14922.6","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2021/07/30 09:30:23","CFD決済","2021/07/30","0164","米国NQ100","","","","","","","売","","","","","1","14870.3","109.460","0","0","14929.2","0","0","","","","","","","","","","","","0","0","","","","","","","-6447","-58.90","-6447","-6447",""
"2021/07/30 09:30:23","CFD決済","2021/07/30","0165","米国NQ100","","","","","","","売","","","","","1","14870.3","109.460","0","0","14922.6","0","0","","","","","","","","","","","","0","0","","","","","","","-5724","-52.30","-5724","-5724",""
"2021/07/30 09:31:17","CFD決済","2021/07/30","0166","米国VI","","","","","","","売","","","","","100","20.46","109.460","0","0","20.12","0","0","","","","","","","","","","","","0","0","","","","","","","37216","340.00","37216","37216",""
"2021/07/30 22:30:54","CFD新規","2021/07/30","0167","Facebook","","","","","","","買","","","","","30","354.76","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2021/07/30 22:45:13","CFD新規","2021/07/30","0168","米国VI","","","","","","","買","","","","","20","20.01","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2021/07/31 03:52:48","CFD決済","2021/07/30","0169","米国VI","","","","","","","売","","","","","20","20.14","109.710","0","0","20.01","0","0","","","","","","","","","","","","0","0","","","","","","","2852","26.00","2852","2852",""
"2021/08/02 23:20:08","CFD新規","2021/08/02","0181","Facebook","","","","","","","買","","","","","80","355.12","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2021/08/04 23:24:36","CFD振替入金（証券口座より）","2021/08/05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","500000",""
"2021/08/04 23:29:22","CFD新規","2021/08/04","0182","マイクロソフト","","","","","","","買","","","","","30","285.12","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2021/08/04 23:31:20","CFD新規","2021/08/04","0183","Alphabet（旧Google）","","","","","","","買","","","","","2","2692.82","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2021/08/05 21:43:27","CFD新規","2021/08/05","0184","米国VI","","","","","","","買","","","","","100","19.68","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2021/08/06 21:31:12","CFD決済","2021/08/06","0185","米国VI","","","","","","","売","","","","","100","19.02","109.810","0","0","19.68","0","0","","","","","","","","","","","","0","0","","","","","","","-72474","-660.00","-72474","-72474",""
"2021/08/06 21:52:43","CFD新規","2021/08/06","0186","米国NQ100","","","","","","","買","","","","","1","15094.5","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2021/08/06 21:54:11","CFD決済","2021/08/06","0187","米国NQ100","","","","","","","売","","","","","1","15095.4","109.810","0","0","15094.5","0","0","","","","","","","","","","","","0","0","","","","","","","98","0.90","98","98",""
"2021/08/09 13:59:30","CFD新規","2021/08/09","0201","インドNIF","","","","","","","買","","","","","20","16318.6","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2021/08/11 01:42:42","CFD決済","2021/08/10","0202","Alphabet（旧Google）","","","","","","","売","","","","","2","2741.16","110.540","0","0","2413.28","0","0","","","","","","","","","","","","-2911","0","","","","","","","72487","655.76","69576","69576",""
"2021/08/11 01:44:22","CFD新規","2021/08/10","0203","マイクロソフト","","","","","","","買","","","","","20","286.45","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2021/08/18 16:01:06","CFD決済","2021/08/18","0221","インドNIF","","","","","","","売","","","","","20","16650.2","109.590","0","0","16318.6","0","0","","","","","","","","","","","","0","0","","","","","","","72680","663.20","72680","72680",""
"2021/08/18 21:42:19","CFD新規","2021/08/18","0222","インドNIF","","","","","","","買","","","","","10","16582.8","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2021/08/19 23:34:03","CFD決済","2021/08/19","0223","Alphabet（旧Google）","","","","","","","売","","","","","2","2702.95","109.690","0","0","2413.28","0","0","","","","","","","","","","","","-3365","0","","","","","","","63547","579.34","60182","60182",""
"2021/08/19 23:34:13","CFD決済","2021/08/19","0224","マイクロソフト","","","","","","","売","","","","","20","291.09","109.690","0","0","252.49","0","0","","","","","","","","","","","","-3723","1104","","","","","","","84680","772.00","82061","82061",""
"2021/08/19 23:34:20","CFD決済","2021/08/19","0225","Facebook","","","","","","","売","","","","","20","354.25","109.690","0","0","331.14","0","0","","","","","","","","","","","","-4890","0","","","","","","","50698","462.20","45808","45808",""
"2021/08/19 23:34:25","CFD決済","2021/08/19","0226","Facebook","","","","","","","売","","","","","30","354.24","109.690","0","0","354.76","0","0","","","","","","","","","","","","-1988","0","","","","","","","-1711","-15.60","-3699","-3699",""
"2021/08/24 22:42:40","CFD新規","2021/08/24","0241","金ベア2倍ETF","","","","","","","売","","","","","50","20.71","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2021/08/24 22:43:26","CFD新規","2021/08/24","0242","米国VIベアETF","","","","","","","買","","","","","20","56.77","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2021/08/24 23:53:24","CFD決済","2021/08/24","0243","金ベア2倍ETF","","","","","","","買","","","","","50","20.98","109.530","0","0","20.71","0","0","","","","","","","","","","","","0","0","","","","","","","-1478","-13.50","-1478","-1478",""
"2021/08/25 00:08:29","CFD新規","2021/08/24","0244","米国VI","","","","","","","買","","","","","50","19.71","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2021/08/25 00:10:37","CFD新規","2021/08/24","0245","米国VIベアETF","","","","","","","買","","","","","180","56.77","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2021/08/25 00:18:34","CFD新規","2021/08/24","0246","米国VIブルETF","","","","","","","売","","","","","50","23.27","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2021/08/25 09:30:26","CFD新規","2021/08/25","0247","米国30","","","","","","","買","","","","","5","35333","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2021/08/25 22:49:26","CFD決済","2021/08/25","0248","インドNIF","","","","","","","売","","","","","10","16617.1","109.980","0","0","16582.8","0","0","","","","","","","","","","","","0","0","","","","","","","3772","34.30","3772","3772",""
"2021/08/25 22:58:18","CFD新規","2021/08/25","0249","米国VIベアETF","","","","","","","買","","","","","150","56.98","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2021/08/25 23:05:24","CFD決済","2021/08/25","0250","米国VI","","","","","","","売","","","","","25","19.41","109.980","0","0","19.71","0","0","","","","","","","","","","","","0","0","","","","","","","-8248","-75.00","-8248","-8248",""
"2021/08/26 01:00:00","CFD決済","2021/08/25","0251","米国VIベアETF","","","","","","","売","","","","","20","57.16","109.980","0","0","56.77","0","0","","","","","","","","","","","","-10","0","","","","","","","857","7.80","847","847",""
"2021/08/26 01:00:00","CFD決済","2021/08/25","0252","米国VIベアETF","","","","","","","売","","","","","180","57.16","109.980","0","0","56.77","0","0","","","","","","","","","","","","-93","0","","","","","","","7720","70.20","7627","7627",""
"2021/08/26 01:00:00","CFD決済","2021/08/25","0253","米国VIベアETF","","","","","","","売","","","","","150","57.16","109.980","0","0","56.98","0","0","","","","","","","","","","","","0","0","","","","","","","2969","27.00","2969","2969",""
"2021/08/26 01:00:05","CFD決済","2021/08/25","0254","米国VIブルETF","","","","","","","買","","","","","50","22.87","109.980","0","0","23.27","0","0","","","","","","","","","","","","-10","0","","","","","","","2199","20.00","2189","2189",""
"2021/08/26 01:03:19","CFD新規","2021/08/25","0255","米国30","","","","","","","買","","","","","10","35426","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2021/08/26 22:36:20","CFD新規","2021/08/26","0256","マイクロソフト","","","","","","","買","","","","","10","302.34","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2021/08/26 22:55:36","CFD新規","2021/08/26","0257","マイクロソフト","","","","","","","買","","","","","10","301.95","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2021/08/27 23:53:09","CFD新規","2021/08/27","0258","インドNIF","","","","","","","買","","","","","20","16818.9","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2021/08/30 12:55:51","CFD決済","2021/08/30","0261","米国VI","","","","","","","売","","","","","25","18.97","109.720","0","0","19.71","0","0","","","","","","","","","","","","0","0","","","","","","","-20298","-185.00","-20298","-20298",""
"2021/08/30 12:56:23","CFD決済","2021/08/30","0262","米国30","","","","","","","売","","","","","5","35424","109.720","0","0","35333","0","0","","","","","","","","","","","","0","0","","","","","","","4992","45.50","4992","4992",""
"2021/08/30 12:56:23","CFD決済","2021/08/30","0263","米国30","","","","","","","売","","","","","10","35424","109.720","0","0","35426","0","0","","","","","","","","","","","","0","0","","","","","","","-219","-2.00","-219","-219",""
"2021/08/30 13:06:09","CFD決済","2021/08/30","0264","インドNIF","","","","","","","売","","","","","20","16837.1","109.760","0","0","16818.9","0","0","","","","","","","","","","","","0","0","","","","","","","3995","36.40","3995","3995",""
"2021/08/30 22:42:09","CFD新規","2021/08/30","0265","金ブル2倍ETF","","","","","","","売","","","","","10","52.33","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2021/08/30 22:43:13","CFD新規","2021/08/30","0266","金ベア2倍ETF","","","","","","","売","","","","","10","20.03","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2021/08/30 22:51:30","CFD新規","2021/08/30","0267","金スポット","","","","","","","買","","","","","5","1813.4","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2021/08/30 22:58:16","CFD新規","2021/08/30","0268","米国VIベアETF","","","","","","","売","","","","","10","57.55","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2021/08/30 22:58:23","CFD新規","2021/08/30","0269","米国VIブルETF","","","","","","","買","","","","","10","22.23","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2021/08/30 23:01:49","CFD決済","2021/08/30","0270","米国VIブルETF","","","","","","","売","","","","","10","21.99","109.940","0","0","22.23","0","0","","","","","","","","","","","","0","0","","","","","","","-263","-2.40","-263","-263",""
"2021/08/30 23:01:57","CFD新規","2021/08/30","0271","米国VIブルETF","","","","","","","売","","","","","10","21.97","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2021/08/30 23:03:20","CFD新規","2021/08/30","0272","米国VIベアETF","","","","","","","売","","","","","20","57.62","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2021/08/30 23:46:57","CFD新規","2021/08/30","0273","Alphabet（旧Google）","","","","","","","買","","","","","2","2907.6","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2021/08/30 23:53:36","CFD新規","2021/08/30","0274","原油ブル2倍ETF","","","","","","","売","","","","","10","72.18","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2021/08/30 23:53:44","CFD新規","2021/08/30","0275","原油ベア2倍ETF","","","","","","","売","","","","","10","17.91","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2021/08/30 23:54:01","CFD新規","2021/08/30","0276","原油","","","","","","","買","","","","","5","68.79","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2021/08/30 23:58:33","CFD新規","2021/08/30","0277","原油ベア2倍ETF","","","","","","","売","","","","","40","17.91","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2021/08/31 23:05:15","CFD決済","2021/08/31","0278","Facebook","","","","","","","売","","","","","40","379.95","109.700","0","0","355.12","0","0","","","","","","","","","","","","-3881","0","","","","","","","108954","993.20","105073","105073",""
"2021/08/31 23:07:47","CFD新規","2021/08/31","0279","マイクロソフト","","","","","","","買","","","","","20","303.49","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2021/08/31 23:07:56","CFD新規","2021/08/31","0280","Alphabet（旧Google）","","","","","","","買","","","","","2","2897.48","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2021/08/31 23:08:48","CFD新規","2021/08/31","0281","インドNIF","","","","","","","買","","","","","20","17093.3","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2021/08/31 23:09:23","CFD新規","2021/08/31","0282","インドNIF","","","","","","","買","","","","","20","17091.2","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2021/09/01 14:34:02","CFD決済","2021/09/01","0283","インドNIF","","","","","","","売","","","","","20","17147.9","110.180","0","0","17093.3","0","0","","","","","","","","","","","","0","0","","","","","","","12031","109.20","12031","12031",""
"2021/09/01 22:32:18","CFD新規","2021/09/01","0284","インドNIF","","","","","","","買","","","","","40","17119.6","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2021/09/02 00:58:25","CFD決済","2021/09/01","0285","インドNIF","","","","","","","売","","","","","30","17152.1","110.020","0","0","17119.6","0","0","","","","","","","","","","","","0","0","","","","","","","10726","97.50","10726","10726",""
"2021/09/02 00:58:37","CFD決済","2021/09/01","0286","インドNIF","","","","","","","売","","","","","10","17153.4","110.020","0","0","17119.6","0","0","","","","","","","","","","","","0","0","","","","","","","3718","33.80","3718","3718",""
"2021/09/02 01:09:00","CFD新規","2021/09/01","0287","米国VIブルETF","","","","","","","売","","","","","10","20.88","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2021/09/03 00:05:03","CFD新規","2021/09/02","0288","マイクロソフト","","","","","","","買","","","","","130","301.92","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","0","0.00","0","0",""
"2021/09/03 01:58:56","CFD決済","2021/09/02","0289","米国VIベアETF","","","","","","","買","","","","","10","58.76","110.010","0","0","57.55","0","0","","","","","","","","","","","","-15","0","","","","","","","-1331","-12.10","-1346","-1346",""
"2021/09/03 01:58:56","CFD決済","2021/09/02","0290","米国VIベアETF","","","","","","","買","","","","","20","58.76","110.010","0","0","57.62","0","0","","","","","","","","","","","","-30","0","","","","","","","-2508","-22.80","-2538","-2538",""
"2021/09/03 01:59:01","CFD決済","2021/09/02","0291","米国VIブルETF","","","","","","","買","","","","","10","20.95","110.010","0","0","21.97","0","0","","","","","","","","","","","","-3","0","","","","","","","1122","10.20","1119","1119",""
"2021/09/03 01:59:01","CFD決済","2021/09/02","0292","米国VIブルETF","","","","","","","買","","","","","10","20.95","110.010","0","0","20.88","0","0","","","","","","","","","","","","-1","0","","","","","","","-77","-0.70","-78","-78",""
"2021/09/03 01:59:07","CFD決済","2021/09/02","0293","原油ベア2倍ETF","","","","","","","買","","","","","10","17.17","110.010","0","0","17.91","0","0","","","","","","","","","","","","-3","0","","","","","","","814","7.40","811","811",""
"2021/09/03 01:59:07","CFD決済","2021/09/02","0294","原油ベア2倍ETF","","","","","","","買","","","","","40","17.17","110.010","0","0","17.91","0","0","","","","","","","","","","","","-18","0","","","","","","","3256","29.60","3238","3238",""
"2021/09/03 01:59:14","CFD決済","2021/09/02","0295","原油ブル2倍ETF","","","","","","","買","","","","","10","76.02","110.010","0","0","72.18","0","0","","","","","","","","","","","","-18","0","","","","","","","-4224","-38.40","-4242","-4242",""
"2021/09/03 01:59:20","CFD決済","2021/09/02","0296","原油","","","","","","","売","","","","","5","70.25","110.010","0","0","68.79","0","0","","","","","","","","","","","","0","0","","","","","","","8030","73.00","8030","8030",""
"2021/09/03 01:59:25","CFD決済","2021/09/02","0297","金ベア2倍ETF","","","","","","","買","","","","","10","20.63","110.010","0","0","20.03","0","0","","","","","","","","","","","","-3","0","","","","","","","-660","-6.00","-663","-663",""
"2021/09/03 01:59:31","CFD決済","2021/09/02","0298","金ブル2倍ETF","","","","","","","買","","","","","10","51.64","110.010","0","0","52.33","0","0","","","","","","","","","","","","-12","0","","","","","","","759","6.90","747","747",""
"2021/09/03 01:59:36","CFD決済","2021/09/02","0299","金スポット","","","","","","","売","","","","","5","1809.1","110.010","0","0","1813.4","0","0","","","","","","","","","","","","-60","0","","","","","","","-2365","-21.50","-2425","-2425",""
